id,nb_shop,nb_food,nb_minor_transport,nb_entertainment,nb_supermarket,nb_transport,nb_parking,nb_public_service,checkinsCount_avg,checkinsCount_sum,nb_ArtsEntertainment,nb_CollegeUniversity,nb_Event,nb_Food_fsquare,nb_NightlifeSpot,nb_OutdoorsRecreation,nb_ProfessionalOther,nb_Residence,nb_ShopService,nb_TravelTransport,cluster_labels
10196,2,0,0,0,0,0,1,0,155,19065,1,0,1,11,1,0,0,13,9,28,Residential
9665,0,2,0,3,0,0,0,0,425.51489361702136,99996,7,3,0,37,10,0,0,23,50,39,Residential with services
9683,0,1,0,0,0,0,0,0,155.24444444444444,6986,1,0,0,1,1,0,0,8,13,4,Residential
9191,0,10,0,0,0,0,1,1,1370.643216080402,272758,24,4,0,19,16,0,0,20,27,29,Residential with services
9804,0,0,0,3,0,0,0,0,234.859649122807,13387,4,0,0,1,1,0,0,10,3,12,Residential
9233,7,2,0,0,0,0,0,2,111.65957446808511,5248,2,1,0,11,2,0,0,2,14,4,Residential
9554,9,3,4,4,0,3,0,0,781.4931129476582,283682,36,45,3,38,20,0,0,25,50,50,Cultural & going out places
9358,1,0,0,0,0,1,0,0,58.31818181818182,3849,0,2,0,15,1,0,0,7,17,5,Residential
9247,7,9,0,5,0,1,2,1,1792.5215946843853,539549,50,34,2,34,11,0,0,25,28,50,Cultural & going out places
9853,0,0,0,1,0,0,0,0,109.70370370370372,2962,2,0,0,1,2,0,0,5,4,4,Residential
10044,0,0,0,0,0,0,0,0,74.27272727272727,1634,1,2,0,4,0,0,0,2,6,5,Residential
10185,9,6,0,0,1,0,2,0,466.70042194092827,110608,5,25,0,34,18,0,0,18,47,29,Residential with services
8998,1,0,0,0,0,0,0,0,386.20212765957433,72606,4,0,0,29,9,0,0,13,50,29,Residential with services
9093,2,2,0,2,0,0,0,0,179.675,21561,20,3,0,14,11,0,0,19,20,4,Residential
9605,11,16,0,7,1,0,3,0,1628.8185185185184,439781,23,19,0,26,21,0,0,19,50,42,Cultural & going out places
9732,1,0,0,1,0,0,0,0,424.7012987012987,32702,6,2,1,6,4,0,0,9,7,15,Residential
9422,0,1,0,0,0,0,0,0,230.421052631579,13134,1,1,0,18,3,0,0,4,16,5,Residential
9696,0,0,0,0,0,0,0,0,83.0138888888889,5977,3,0,0,3,4,0,0,8,16,3,Residential
9506,1,3,0,0,0,0,0,0,1404.3564356435645,141840,10,0,0,21,11,0,0,12,32,5,Residential with services
10043,0,0,0,0,0,0,0,0,31.36842105263158,596,1,0,0,4,1,0,0,2,10,0,Residential
9461,2,0,0,4,0,0,1,0,164.52272727272728,14478,5,0,0,4,1,0,0,19,4,21,Residential
9650,1,0,0,0,0,0,0,0,159.71111111111108,28748,8,1,0,34,9,0,0,20,35,26,Residential with services
9844,0,0,0,4,0,0,1,0,140.3706896551724,16283,5,0,0,6,10,0,0,22,4,40,Residential
9585,1,8,0,5,0,3,2,1,1039.8039215686274,318180,50,16,2,28,30,0,0,35,50,50,Cultural & going out places
9171,0,0,0,0,0,0,0,2,84.09615384615384,4373,1,0,0,11,2,0,0,3,17,3,Residential
9377,1,1,1,0,1,1,0,0,247.7333333333333,11148,2,17,0,4,2,0,0,7,7,0,Shopping areas
9213,0,0,0,0,0,0,0,0,99.8,6986,0,1,0,7,1,0,0,20,12,4,Residential
8988,3,7,0,1,2,0,1,1,927.0272727272728,203946,4,9,0,22,13,0,0,27,50,50,Shopping areas
9150,1,5,0,0,0,0,0,0,126.6,4431,0,1,0,5,2,0,0,6,3,8,Residential
9253,0,2,0,2,0,0,0,1,1147.443661971831,162937,12,4,0,13,10,0,0,13,48,6,Residential with services
9499,0,0,0,0,0,0,0,0,110.7483870967742,17166,13,1,0,8,3,0,0,8,50,18,Residential
9460,0,0,0,6,0,0,0,0,139.30769230769232,7244,4,1,0,7,3,0,0,9,8,11,Residential
9596,0,4,0,1,0,0,0,0,608.1557788944724,121023,16,3,0,17,29,0,0,26,36,30,Residential with services
9609,9,11,0,0,0,0,1,1,3756.398395721925,1404893,50,38,3,50,50,0,0,23,50,50,Cultural & going out places
9224,0,1,0,0,1,0,1,0,93.70833333333331,2249,1,0,0,1,2,0,0,8,4,0,Shopping areas
9212,4,1,0,0,1,0,0,0,555.8559322033898,65591,6,0,0,11,1,0,0,14,32,3,Shopping areas
9503,0,0,0,0,0,0,0,0,218.9705882352941,7445,2,0,0,6,1,0,0,8,4,3,Residential
9041,0,0,0,3,0,0,0,0,139.5818181818182,7677,6,0,0,0,0,0,0,16,0,7,Residential
9307,1,1,0,0,0,0,0,0,108.75,4785,3,0,0,8,1,0,0,3,10,0,Residential
9423,3,14,0,13,0,0,4,0,3244.2021660649825,898644,22,1,6,33,14,0,0,11,50,50,Cultural & going out places
9515,0,0,0,0,0,0,0,1,64.53333333333333,4840,5,0,0,6,3,0,0,6,7,24,Residential
9950,1,0,0,1,0,0,0,0,231.87234042553192,10898,0,1,0,2,0,0,0,5,12,1,Residential
9937,9,1,0,1,0,0,0,0,134.79365079365078,8492,1,4,0,5,1,0,0,16,8,7,Residential
9518,2,2,0,10,0,3,2,1,764.8885793871866,274595,50,41,1,34,35,0,0,32,20,50,Cultural & going out places
9710,1,1,0,0,0,0,0,0,91.16883116883119,7020,10,1,0,9,5,0,0,8,11,8,Residential
10019,0,0,0,2,0,0,0,0,145.49723756906081,26335,9,0,0,50,2,0,0,3,37,21,Residential with services
9769,3,1,1,0,1,0,0,0,204.41721854304637,30867,8,1,0,11,5,0,0,15,50,10,Shopping areas
9141,1,0,0,0,0,0,0,0,160.03726708074538,25766,17,1,0,8,3,0,0,13,31,33,Residential with services
9459,4,0,0,0,0,0,0,0,33.84,846,3,2,0,1,1,0,0,7,2,2,Residential
9100,0,0,0,0,0,0,0,0,101.47368421052632,3856,4,2,0,0,2,0,0,7,4,5,Residential
9009,0,0,0,7,0,0,0,0,183.68072289156623,30491,14,3,0,21,10,0,0,12,16,50,Residential with services
9066,3,1,0,0,0,0,0,0,428.020134228188,63775,16,11,0,15,7,0,0,9,29,14,Residential with services
9909,0,0,0,1,0,0,0,0,105.94594594594595,3920,0,1,0,4,0,0,0,5,7,3,Residential
9003,0,5,0,10,0,2,0,0,3233.8940397350993,976636,43,11,1,32,28,0,0,15,50,49,Cultural & going out places
9676,0,2,0,0,0,0,0,0,275.52777777777777,19838,0,8,0,14,5,0,0,5,10,7,Residential
9966,0,0,0,0,1,1,0,0,173,7612,1,0,0,11,0,0,0,1,10,12,Shopping areas
10166,0,2,0,0,0,0,0,0,779.8355263157895,118535,12,3,0,30,23,0,0,9,41,11,Residential with services
9335,0,1,0,0,0,0,0,0,29.16666666666667,1050,3,0,0,5,2,0,0,0,7,3,Residential
9469,1,1,0,1,0,0,0,0,100.03846153846152,5202,2,0,0,11,2,0,0,7,12,3,Residential
9216,2,0,0,0,0,0,0,0,102.13157894736842,3881,0,1,0,2,3,0,0,9,5,5,Residential
9723,1,1,0,0,0,0,0,0,347.1228070175438,19786,0,2,0,5,3,0,0,17,12,3,Residential
9373,0,0,0,2,0,0,0,0,822.5714285714287,103644,4,1,0,15,3,0,0,8,24,16,Residential
9199,3,4,0,3,0,0,0,0,266.97530864197535,21625,4,1,0,17,2,0,0,7,16,6,Residential
9099,2,0,0,2,1,1,0,0,521.5915492957746,74066,11,8,0,13,2,0,0,6,31,18,Shopping areas
9118,0,5,0,1,0,0,1,0,1305.0338983050847,230991,28,2,0,22,9,0,0,18,35,14,Residential with services
9274,0,0,0,3,0,0,0,0,248.53333333333333,3728,1,0,0,1,0,0,0,4,2,0,Residential
10066,0,0,0,1,0,0,0,0,202.125,9702,0,0,0,5,2,0,0,9,6,4,Residential
9320,0,0,0,0,0,0,0,0,90.15789473684212,10278,0,0,0,34,3,0,0,3,40,13,Residential
9838,0,0,0,0,0,0,0,0,100.02631578947368,3801,2,0,0,10,0,0,0,6,5,0,Residential
10115,0,0,0,1,0,0,0,0,45.5,728,4,0,0,1,3,0,0,1,1,1,Residential
9497,0,0,0,0,0,0,0,1,128.10256410256412,4996,3,1,0,1,1,0,0,5,7,5,Residential
9646,0,0,0,0,0,0,1,0,83.8974358974359,3272,4,1,0,1,1,0,0,4,8,9,Residential
9620,1,12,0,8,0,0,0,0,2514.905723905724,746927,50,2,1,22,19,0,0,20,50,50,Cultural & going out places
9104,0,0,0,0,0,0,0,0,68.13513513513513,7563,3,0,0,19,3,0,0,7,47,9,Residential
9772,1,1,0,0,0,0,0,0,60.84782608695652,2799,3,2,0,3,3,0,0,7,5,5,Residential
9784,0,0,0,0,0,0,0,0,108.37142857142857,3793,1,0,0,4,2,0,0,7,4,4,Residential
9302,0,0,0,0,0,0,0,0,53.20454545454545,2341,1,7,0,2,0,0,0,17,3,1,Residential
9445,0,0,0,1,0,0,0,0,216.3243243243243,16008,3,2,0,11,3,0,0,2,21,3,Residential
10033,0,1,0,0,0,0,0,0,247.84615384615384,25776,22,0,0,18,9,0,0,7,24,7,Residential
9836,0,1,0,1,0,0,0,0,105.75555555555556,4759,3,1,0,9,0,0,0,9,8,1,Residential
10052,0,0,0,0,0,0,0,0,92.47058823529413,3144,2,1,0,11,0,0,0,4,11,0,Residential
10131,0,5,0,2,0,0,0,0,708.2185792349727,129604,18,0,0,44,22,0,0,24,21,18,Residential with services
9305,0,0,0,0,1,1,0,0,208.11627906976744,8949,2,0,0,15,2,0,0,2,12,3,Shopping areas
9257,9,6,1,1,0,0,0,0,586.8695652173913,148478,23,5,0,46,8,0,0,11,50,50,Residential with services
8986,13,25,2,18,0,1,2,1,8145.137931034483,2834508,48,17,4,50,23,0,0,28,50,28,Activity center
9818,0,0,0,0,0,0,0,0,67.03571428571429,1877,1,1,0,3,3,0,0,8,4,0,Residential
9899,3,4,0,1,0,0,1,1,791.9608695652174,182151,29,3,0,15,21,0,0,24,49,31,Residential with services
9695,0,2,0,0,1,0,0,0,482.30120481927713,40031,5,0,0,4,6,0,0,11,17,7,Shopping areas
9011,6,9,1,1,0,1,0,0,1144.984674329502,298841,13,7,2,45,31,0,0,18,50,50,Cultural & going out places
9828,0,1,0,0,0,0,0,1,51.871287128712865,5239,5,3,0,17,4,0,0,11,32,5,Residential
9547,10,6,0,1,0,2,0,0,1526.5951557093426,441186,50,26,1,27,38,0,0,23,29,50,Cultural & going out places
8994,0,0,0,0,0,0,0,0,90.3953488372093,3887,1,1,0,11,0,0,0,4,18,1,Residential
9949,0,1,1,0,0,0,0,0,122.36666666666666,3671,1,8,0,1,2,0,0,11,3,2,Residential
9521,0,0,0,0,0,0,0,0,99.8125,3194,2,0,0,3,0,0,0,6,3,4,Residential
9421,0,1,1,1,1,0,0,0,412.8,20640,1,2,0,1,5,0,0,14,4,3,Shopping areas
9508,0,0,0,0,0,0,0,0,222.325,8893,1,0,0,3,0,0,0,7,7,12,Residential
9777,0,0,0,8,0,0,0,0,37.692307692307686,490,1,0,0,0,0,0,0,1,4,2,Residential
9367,0,1,0,0,0,0,0,0,129.86516853932585,11558,4,1,0,14,3,0,0,20,15,5,Residential
9636,0,0,0,0,0,0,0,0,242.4,10908,0,0,0,2,6,0,0,3,4,8,Residential
9483,0,3,0,2,0,0,0,1,723.8452380952382,121606,13,1,0,22,12,0,0,26,28,20,Residential with services
10142,0,0,0,2,0,0,0,0,120.44444444444444,10840,2,4,0,8,6,0,0,15,21,13,Residential
9037,1,1,0,3,0,0,0,0,1460.7103174603174,368099,17,17,1,20,26,0,0,22,50,49,Residential with services
9822,0,0,0,0,0,0,0,0,128.25714285714287,4489,1,1,0,6,1,0,0,8,4,4,Residential
9315,0,0,0,0,0,0,0,0,236.3030303030303,7798,0,0,0,12,0,0,0,3,7,2,Residential
9611,4,2,0,1,1,1,0,0,193.94117647058826,13188,2,0,0,21,1,0,0,0,26,5,Shopping areas
9251,1,3,0,0,0,1,0,0,823.1464968152866,129234,1,2,0,24,2,0,0,10,39,25,Residential with services
10181,0,0,0,0,0,0,2,0,112.1086956521739,10314,3,8,0,9,2,0,0,15,6,16,Residential
9590,0,3,1,3,0,0,0,0,1653.932142857143,463101,18,17,1,31,26,0,0,15,50,50,Residential with services
9737,0,0,0,0,0,0,0,0,532.7708333333334,25573,0,4,0,3,1,0,0,12,5,8,Residential
9189,2,0,0,0,0,0,0,0,50.76363636363637,2792,0,0,0,4,3,0,0,14,12,3,Residential
9951,0,0,0,2,0,0,0,0,58.418918918918926,4323,2,4,0,20,1,0,0,11,7,8,Residential
9610,2,4,0,4,0,0,0,0,1476.7820895522389,494722,39,9,2,30,44,0,0,24,50,49,Cultural & going out places
9712,2,1,0,1,0,0,0,0,329.73936170212767,61991,5,0,0,21,14,0,0,24,40,24,Residential with services
9165,0,0,0,0,0,0,0,0,75.83333333333333,1365,1,1,0,1,1,0,0,12,1,0,Residential
10175,0,6,0,1,0,0,0,0,877.1355932203389,207004,9,19,0,37,8,0,0,9,50,48,Residential with services
10171,0,0,0,0,0,0,0,0,233.98181818181817,12869,1,11,0,3,4,0,0,7,7,3,Residential
9294,2,10,0,18,2,3,1,0,2871.6309523809527,964868,31,10,4,50,36,0,0,19,38,50,Cultural & going out places
10077,4,0,0,2,2,0,0,0,586.5882352941177,39888,4,0,0,3,5,0,0,10,13,13,Shopping areas
9813,0,0,0,0,0,0,0,0,155.51612903225808,4821,0,0,0,0,1,0,0,9,2,12,Residential
9114,3,12,0,5,1,0,0,0,484.7713178294574,125071,9,12,0,21,25,0,0,29,50,50,Residential with services
9757,2,1,0,2,0,0,8,0,204.52659574468086,38451,14,4,0,22,3,0,0,22,30,23,Residential with services
9209,0,1,0,0,0,0,0,0,71.15254237288136,8396,2,4,1,8,3,0,0,10,32,11,Residential
9020,7,18,0,3,0,0,0,0,1511.0426229508194,460868,50,7,1,50,18,0,0,21,50,50,Cultural & going out places
9651,0,2,0,0,0,0,0,0,40.18571428571428,2813,4,0,0,7,7,0,0,12,8,10,Residential
9638,0,0,0,0,0,0,0,0,55,605,1,1,0,1,0,0,0,1,2,2,Residential
9625,2,7,0,1,0,0,0,0,537.5128205128206,104815,13,6,0,23,19,0,0,19,43,22,Residential with services
9032,0,0,0,0,0,0,0,0,253.725,10149,6,2,0,4,0,0,0,2,9,3,Residential
9158,0,0,0,0,0,0,0,0,44.58823529411765,758,1,0,0,2,0,0,0,5,3,1,Residential
9328,0,0,0,0,0,0,0,0,99.03125,3169,0,0,0,15,0,0,0,1,8,1,Residential
9474,0,0,0,3,0,0,0,0,69.16129032258064,2144,0,0,0,5,0,0,0,3,8,1,Residential
9988,0,0,0,10,0,0,0,0,95.09195402298849,8273,3,0,2,7,1,0,0,3,11,29,Residential
10128,2,10,0,2,0,0,0,0,1847.6902654867254,417578,27,1,0,48,22,0,0,31,12,32,Residential with services
10088,4,8,0,0,0,0,0,0,334.9791666666667,32158,6,2,0,24,3,0,0,9,23,12,Residential
9039,3,16,4,8,0,0,0,0,1301.9192307692308,338499,18,9,0,41,33,0,0,26,14,50,Cultural & going out places
10120,0,0,0,4,0,0,0,0,164.59574468085106,7736,1,1,0,9,3,0,0,7,6,5,Residential
9130,0,0,0,13,0,1,0,0,233.66782006920414,67530,15,50,0,14,16,0,0,50,11,50,Cultural & going out places
9960,0,0,0,0,0,0,0,0,94.64705882352942,3218,4,1,0,4,2,0,0,6,8,5,Residential
9133,0,1,0,0,1,0,0,0,119.28,8946,3,0,0,9,1,0,0,11,25,7,Shopping areas
9632,0,1,0,0,0,0,0,0,125.22115384615385,13023,4,2,0,12,1,0,0,13,16,15,Residential
9619,1,2,0,0,0,0,0,0,318.948717948718,37317,2,0,0,10,3,0,0,10,21,21,Residential
9762,7,4,1,0,0,0,0,0,267.0235294117647,45394,5,2,0,14,10,0,0,14,50,13,Residential with services
9600,1,0,0,2,0,0,0,0,455.91666666666674,21884,2,0,0,5,1,0,0,2,7,7,Residential
9618,3,1,0,0,0,0,0,0,148.36363636363637,6528,3,0,0,1,0,0,0,5,10,7,Residential
9485,7,5,0,3,1,0,0,0,185.0990099009901,18695,11,2,0,12,3,0,0,5,23,11,Shopping areas
9014,7,7,0,0,0,0,0,0,763.4844720496893,245842,50,14,3,29,20,0,0,23,50,50,Cultural & going out places
9603,9,12,0,3,0,0,2,0,696.9955947136563,158218,5,0,0,31,14,0,0,28,50,41,Residential with services
9451,4,1,1,0,0,0,0,0,45.9,2754,1,0,0,4,3,0,0,7,4,9,Residential
9413,0,0,0,0,0,0,0,1,71.20930232558139,3062,1,1,0,8,2,0,0,2,13,3,Residential
9468,2,1,0,0,0,0,0,0,47.78787878787879,1577,0,1,0,4,0,0,0,12,1,2,Residential
9792,0,1,1,1,0,0,0,0,38.65625,1237,4,1,0,2,0,0,0,9,2,3,Residential
9061,5,5,0,2,0,0,0,0,1380.9727626459146,354910,18,4,0,28,14,0,0,31,50,40,Residential with services
9765,1,1,0,0,0,0,0,0,454.7471264367816,39563,1,1,0,16,6,0,0,12,21,4,Residential
9894,4,4,0,1,0,0,0,0,645.9956521739131,148579,20,6,0,35,10,0,0,21,50,28,Residential with services
9993,0,0,0,2,0,1,0,0,395.66666666666674,15431,1,0,0,6,2,0,0,1,11,3,Residential
9273,2,0,1,1,0,1,0,0,385.24,19262,5,3,0,2,1,0,0,10,4,3,Residential
10039,1,0,0,1,0,0,0,0,534.5529411764705,45437,10,0,0,6,4,0,0,7,37,7,Residential
9288,0,0,0,0,0,0,0,0,24.804878048780488,1017,1,1,0,15,2,0,0,0,12,1,Residential
10065,0,2,0,0,0,0,0,0,580.2604166666666,111410,6,2,0,11,8,0,0,19,30,33,Residential with services
9624,2,6,0,0,0,0,0,0,337.62264150943395,35788,8,5,0,9,7,0,0,15,18,9,Residential
9392,0,0,0,1,0,0,0,0,207.40740740740745,11200,7,1,0,3,2,0,0,6,16,3,Residential
9724,0,1,0,0,0,0,0,0,177.9148936170213,8362,2,1,0,4,5,0,0,9,5,7,Residential
9203,0,2,0,2,0,1,0,1,1024.5732758620688,237701,8,3,1,25,24,0,0,26,50,39,Residential with services
10015,1,0,0,4,0,0,1,0,223.3972602739726,16308,6,1,1,5,0,0,0,9,3,21,Residential
9051,1,9,0,0,0,0,0,0,1324.425,264885,10,0,0,34,28,0,0,17,50,31,Residential with services
10155,4,3,0,1,0,1,1,0,487.84324324324325,90251,10,8,0,23,2,0,0,9,50,19,Residential with services
10187,1,1,0,0,0,0,1,0,495.4,29724,2,7,0,4,1,0,0,6,14,6,Residential
10113,3,7,1,7,0,0,1,0,903.703007518797,240385,19,8,4,20,24,0,0,8,50,50,Cultural & going out places
9085,10,13,0,13,1,2,2,0,9478.935114503816,2483481,25,7,4,50,24,0,0,13,24,15,Activity center
9258,0,1,0,1,0,0,0,0,502.23783783783773,92914,5,3,0,34,21,0,0,25,33,14,Residential with services
9924,0,1,0,0,0,0,0,1,716.0394736842105,54419,2,45,0,3,4,0,0,11,1,0,Residential
9482,0,0,1,13,0,0,0,1,607.1228070175439,138424,16,16,0,27,10,0,0,32,25,20,Residential with services
9820,0,0,0,3,0,0,0,0,287.6296296296296,15532,2,0,0,10,4,0,0,5,17,3,Residential
10129,0,0,0,3,0,0,1,0,119,3808,2,2,0,3,0,0,0,7,6,4,Residential
9918,0,0,0,0,0,0,0,0,151,1812,0,0,0,3,0,0,0,0,3,3,Residential
9089,1,1,0,0,0,0,0,0,106.8875,8551,1,4,0,8,1,0,0,4,22,5,Residential
10138,0,0,1,4,0,0,0,0,394.8278145695364,59619,7,38,0,23,6,0,0,3,18,14,Residential
9065,1,1,0,2,0,0,0,1,499.6035242290749,113410,15,6,0,38,9,0,0,7,50,46,Residential with services
9383,0,0,0,7,0,0,0,1,96,4800,1,1,0,5,1,0,0,4,10,4,Residential
10096,4,1,0,0,0,0,0,0,417.82307692307694,54317,8,3,0,28,8,0,0,12,33,8,Residential with services
9036,2,6,0,3,1,0,0,0,674.4128440366973,147022,50,4,0,11,19,0,0,11,50,26,Residential with services
10163,6,3,0,0,0,0,0,0,930.6285714285713,162860,16,10,0,13,9,0,0,14,50,30,Residential with services
9176,0,0,0,1,0,0,0,0,49.59375,1587,0,1,0,7,0,0,0,1,9,1,Residential
9726,0,1,0,0,0,0,0,0,504.25531914893617,23700,1,1,0,3,1,0,0,9,8,9,Residential
10053,0,0,0,0,0,0,0,0,55.27272727272727,1824,0,0,0,5,2,0,0,7,6,3,Residential
10029,0,0,0,1,0,0,0,2,264.63392857142856,29639,6,3,0,8,9,0,0,13,12,19,Residential
9151,0,0,0,0,0,0,0,0,239.39880952380955,40219,7,4,0,39,4,0,0,11,50,12,Residential with services
9565,0,1,0,1,0,0,0,0,71.6829268292683,2939,1,1,0,6,3,0,0,2,7,6,Residential
9921,1,1,0,0,1,0,0,0,69.6,2436,1,2,0,3,1,0,0,9,5,3,Shopping areas
9256,0,0,0,4,0,0,0,0,284.5732484076433,89356,27,50,0,50,4,0,0,39,50,18,Residential with services
9745,2,0,1,1,0,0,0,0,210.63157894736838,8004,3,3,0,6,3,0,0,6,4,3,Residential
9028,0,11,0,1,0,1,0,0,1798.2703862660944,418997,20,1,0,40,24,0,0,25,50,32,Residential with services
9700,0,0,0,0,0,0,0,0,77.90384615384616,4051,2,0,0,1,4,0,0,8,7,16,Residential
9861,0,0,0,4,0,1,0,0,100.80232558139537,17338,5,1,0,50,5,0,0,11,50,24,Residential with services
9852,0,0,0,0,0,0,0,0,133.50877192982458,15220,8,0,0,12,7,0,0,29,21,12,Residential
9563,0,0,0,2,0,0,0,0,40.15151515151515,1325,4,0,0,4,1,0,0,2,5,3,Residential
10055,0,0,0,0,0,0,0,0,47.230769230769226,1228,0,0,0,2,3,0,0,6,12,0,Residential
9276,2,1,0,0,1,0,1,0,112.61111111111113,6081,4,1,0,3,2,0,0,11,9,8,Shopping areas
9857,1,3,0,2,1,0,0,0,245.7457627118644,14499,5,2,0,6,0,0,0,11,4,3,Shopping areas
9877,0,4,1,6,0,0,0,0,471.7971014492754,97662,9,4,0,22,9,0,0,20,28,35,Residential with services
9175,0,0,0,0,0,0,0,0,143.90697674418604,6188,2,0,0,1,1,0,0,10,7,5,Residential
10118,0,0,0,0,0,0,0,0,240.0909090909091,2641,0,1,0,0,1,0,0,2,1,2,Residential
9643,0,5,0,1,0,0,0,0,317.984126984127,20033,3,0,0,6,3,0,0,15,8,11,Residential
9299,0,0,0,0,0,0,0,0,48.82352941176471,1660,1,1,0,6,0,0,0,3,9,1,Residential
9338,2,7,0,0,0,0,0,1,869.6938775510204,85230,13,0,0,5,6,0,0,7,14,9,Residential
9842,1,0,0,2,0,1,0,0,811.5909090909091,142840,12,4,0,27,6,0,0,4,50,17,Residential with services
9339,2,0,0,0,1,0,0,2,199.6422018348624,21761,9,11,0,10,2,0,0,6,9,7,Shopping areas
9234,1,2,0,3,0,0,0,0,631.9534883720929,27174,5,1,0,6,2,0,0,6,9,4,Residential
10072,0,0,0,0,0,0,0,0,250.45833333333331,6011,1,0,0,1,1,0,0,7,2,3,Residential
9516,0,2,0,0,0,0,0,0,407.71515151515155,67273,9,50,1,20,7,0,0,8,17,15,Residential with services
9374,0,0,0,1,0,0,0,0,54.93617021276596,2582,0,2,0,10,3,0,0,2,15,7,Residential
9252,2,5,0,2,0,0,0,0,238.74025974025972,18383,15,0,0,6,5,0,0,6,15,6,Residential
9808,0,1,0,0,0,0,0,0,81.1470588235294,2759,4,0,0,3,3,0,0,10,1,2,Residential
9744,5,2,2,0,0,0,0,0,904.3561643835616,132036,13,15,0,18,2,0,0,7,32,27,Residential with services
9280,0,0,0,4,0,0,0,0,131.15517241379308,15214,11,1,0,5,4,0,0,12,7,27,Residential
9727,0,0,0,0,0,0,0,0,314.36,23577,0,0,0,16,0,0,0,7,16,11,Residential
9030,0,2,1,0,0,0,0,0,1741.513812154696,315214,16,25,0,17,13,0,0,9,26,31,Residential with services
9262,1,1,0,1,0,0,0,0,52.769230769230774,1372,4,0,0,4,1,0,0,5,7,1,Residential
10193,0,0,0,0,0,0,0,0,133.55844155844156,10284,1,1,0,10,4,0,0,11,10,17,Residential
9222,0,0,0,1,0,0,0,0,355.56349206349205,44801,5,0,0,9,6,0,0,17,31,4,Residential
9286,1,0,0,0,0,0,1,0,33.648648648648646,1245,1,0,0,8,0,0,0,7,10,0,Residential
9466,0,0,0,6,0,0,0,0,330.9019607843137,16876,3,0,1,1,0,0,0,11,5,13,Residential
9780,0,0,0,6,0,0,0,0,176.33846153846153,11462,1,1,0,10,0,0,0,4,9,4,Residential
10050,0,0,0,0,0,0,0,0,13.875,111,0,0,0,0,0,0,0,0,4,1,Residential
9196,1,1,0,2,0,0,0,0,732.125,152282,16,3,1,12,18,0,0,28,42,35,Residential with services
9187,0,2,0,2,0,0,0,0,160,8640,4,0,0,11,5,0,0,1,16,3,Residential
9441,0,3,0,3,0,0,1,0,1089.4715025906737,210268,10,7,0,19,16,0,0,19,27,27,Residential with services
9608,11,19,3,6,0,0,0,1,1649.8391812865498,564245,37,29,1,47,46,0,0,21,28,50,Cultural & going out places
9472,0,0,0,0,0,0,0,0,39.72,993,0,0,0,2,2,0,0,14,2,1,Residential
9075,1,3,0,2,0,0,1,0,165.18840579710144,11398,20,0,1,7,8,0,0,6,8,4,Residential
9347,0,0,0,2,0,0,0,0,91.05405405405405,3369,1,1,0,3,0,0,0,10,5,10,Residential
9502,1,0,0,0,0,0,0,0,736.6666666666665,19890,2,0,0,4,1,0,0,5,8,4,Residential
9197,0,0,0,0,0,0,0,1,128.3010752688172,11932,1,4,0,9,5,0,0,9,32,2,Residential
9622,0,0,0,1,0,0,0,0,82.28125,5266,4,2,0,3,0,0,0,13,9,15,Residential
10082,0,0,0,0,0,0,0,0,84.4375,2702,2,0,0,14,0,0,0,2,6,3,Residential
9069,4,8,2,2,0,0,0,0,467.9694656488549,61304,3,3,0,22,3,0,0,12,28,10,Residential with services
9053,0,5,0,1,0,0,0,0,1215.719387755102,238281,9,3,0,42,17,0,0,8,50,11,Residential with services
9814,1,0,0,3,1,0,3,2,888.231884057971,122576,8,1,0,16,7,0,0,20,17,11,Shopping areas
9991,0,0,0,0,0,0,0,0,126.36363636363636,1390,0,1,0,1,0,0,0,0,1,0,Residential
9301,2,0,0,0,0,0,0,0,73.77083333333333,3541,2,1,0,11,0,0,0,7,10,1,Residential
9454,2,4,0,0,0,0,0,0,111.96428571428572,3135,0,3,0,3,0,0,0,9,2,2,Residential
9342,0,0,0,0,0,0,0,0,86.07317073170731,3529,1,0,0,12,1,0,0,4,13,3,Residential
9464,0,0,0,4,0,0,0,0,106.8205128205128,4166,2,0,0,6,2,0,0,5,8,6,Residential
9309,0,0,0,0,0,0,0,0,9.454545454545457,104,2,0,0,0,0,0,0,4,0,0,Residential
9558,4,5,0,7,0,2,1,1,1555.7980132450332,469851,37,5,1,50,36,0,0,25,21,50,Cultural & going out places
9621,0,0,0,0,0,0,1,0,601.188679245283,63726,22,2,0,4,5,0,0,6,10,24,Residential
9362,0,0,1,0,0,0,0,0,421.60526315789474,16021,1,0,0,10,5,0,0,2,12,2,Residential
9056,0,0,0,0,0,0,0,0,131.05555555555554,2359,1,0,0,2,0,0,0,1,7,1,Residential
9948,0,0,0,0,0,0,0,1,88.30769230769229,3444,1,2,0,7,1,0,0,4,11,2,Residential
9243,0,1,0,3,0,0,0,0,326.89010989010984,29747,5,1,0,28,0,0,0,4,22,3,Residential
9430,0,0,0,0,0,0,0,0,147.94957983193277,17606,3,0,0,33,9,0,0,8,50,4,Residential with services
9404,0,1,0,0,0,0,0,1,138.40322580645162,8581,1,1,0,10,5,0,0,7,23,2,Residential
9231,1,4,1,8,0,0,0,2,1478.9083969465646,387474,27,50,0,50,13,0,0,14,15,13,Universities
9195,0,4,1,0,0,0,0,0,764.6969696969697,50470,3,14,0,7,1,0,0,5,6,3,Residential
